merchant_id,merchant_user_cnt,merchant_total_actions,merchant_item_cnt,merchant_brand_cnt,merchant_cat_cnt,merchant_action_0_cnt,merchant_action_1_cnt,merchant_action_2_cnt,merchant_action_3_cnt,merchant_buy_user_cnt,merchant_buy_ratio,merchant_avg_actions_per_user
1152,541,1180,63,1,5,1069,2.0,37,72,33,0.06088560885608856,2.177121771217712
1153,276,788,81,6,4,709,4.0,41,34,35,0.1263537906137184,2.844765342960289
1154,2225,8354,29,2,4,7590,9.0,300,455,241,0.1082659478885894,3.752920035938904
1155,502,1704,130,3,5,1419,2.0,247,36,128,0.2544731610337972,3.3876739562624256
1156,2328,8415,88,2,8,7661,7.0,246,501,211,0.09059682267067411,3.613138686131387
1157,4091,10343,198,1,15,8461,14.0,1357,511,862,0.21065493646138808,2.5276148582600197
1158,882,1975,19,1,5,1741,8.0,73,153,57,0.06455266138165346,2.2366930917327292
1159,7036,17027,78,1,11,14214,7.0,1760,1046,1135,0.16129032258064516,2.419639050731846
1160,1839,5213,373,1,10,4797,12.0,92,312,73,0.03967391304347826,2.8331521739130436
1161,2028,4679,103,1,12,4182,8.0,211,278,187,0.09216362740266142,2.306062099556432
1162,3503,17533,298,1,31,15754,10.0,995,774,456,0.13013698630136986,5.003710045662101
1163,3189,7963,40,1,9,6894,17.0,509,543,269,0.08432601880877742,2.4962382445141067
1164,473,1119,114,1,3,988,1.0,87,43,78,0.16455696202531644,2.3607594936708862
1165,2281,5398,91,1,8,4963,11.0,102,322,95,0.04163014899211218,2.3654688869412794
1166,5823,13561,99,2,17,12058,22.0,800,681,694,0.11916208791208792,2.3284684065934065
1167,793,2113,70,5,19,1770,1.0,238,104,167,0.21032745591939547,2.6612090680100757
1168,3468,13098,521,2,29,11654,14.0,933,497,533,0.15364658402997983,3.775727875468435
1169,2150,5777,251,4,17,5018,6.0,412,341,255,0.11854951185495119,2.685727568572757
1170,948,1845,43,1,7,1660,4.0,79,102,70,0.0737618545837724,1.9441517386722866
1171,9111,20475,130,1,11,17028,25.0,2039,1383,1373,0.15068042142230026,2.247036874451273
1172,3093,7594,854,1,16,6727,9.0,546,312,354,0.11441499676793794,2.4544279250161605
1173,6049,18901,938,23,46,16338,35.0,1600,928,1037,0.17140495867768596,3.1241322314049587
1174,365,948,67,1,5,798,1.0,45,104,40,0.1092896174863388,2.5901639344262297
1175,4797,13952,544,3,25,11897,19.0,1330,706,964,0.20091704877032096,2.9078782826177574
1176,370,797,36,3,4,692,0.0,65,40,51,0.13746630727762804,2.1482479784366575
1177,665,1559,32,1,3,1390,1.0,106,62,96,0.14414414414414414,2.340840840840841
1178,363,834,47,2,9,738,4.0,51,41,48,0.13186813186813187,2.291208791208791
1179,4079,8770,281,1,10,7957,9.0,178,626,163,0.03995098039215686,2.1495098039215685
1180,1042,2861,322,1,6,2604,7.0,126,124,101,0.09683604985618409,2.7430488974113136
1181,1892,4726,107,2,7,4118,4.0,333,271,310,0.16376122556788167,2.496566296883254
1182,642,1490,24,4,3,1260,3.0,158,69,139,0.2161741835147745,2.317262830482115
1183,801,1848,101,1,19,1612,0.0,155,81,122,0.15211970074812967,2.3042394014962593
1184,2965,11653,249,1,8,10487,29.0,606,531,455,0.1534052596089009,3.928860418071477
1185,2011,8895,94,1,3,7074,15.0,1509,297,754,0.37475149105367794,4.420974155069582
1186,482,1654,46,1,7,1465,6.0,128,55,103,0.21325051759834368,3.4244306418219463
1187,3631,12359,78,1,9,10944,22.0,682,711,539,0.14840308370044053,3.402808370044053
1188,7111,61251,788,2,20,56064,43.0,1941,3203,955,0.1342800899887514,8.61234533183352
1189,959,3101,41,1,2,2634,6.0,298,163,185,0.19270833333333334,3.230208333333333
1190,2291,12811,1081,76,65,10488,32.0,1630,661,533,0.2325479930191972,5.589441535776614
1191,276,675,31,1,5,590,1.0,43,41,39,0.1407942238267148,2.436823104693141
1192,2100,5035,411,1,5,4591,4.0,79,361,67,0.0318895763921942,2.396477867682056
1193,1718,4684,142,1,7,4038,12.0,408,226,378,0.2198952879581152,2.724840023269343
1194,697,2061,155,1,4,1791,5.0,170,95,104,0.1489971346704871,2.9527220630372493
1195,953,2220,226,1,9,1996,0.0,113,111,96,0.10062893081761007,2.3270440251572326
1196,1396,3764,66,1,10,3358,8.0,239,159,191,0.13672154617036505,2.6943450250536864
1197,591,1554,141,1,15,1367,3.0,131,53,88,0.14864864864864866,2.625
1198,693,1421,96,1,5,1250,2.0,47,122,37,0.053314121037463975,2.047550432276657
1199,6043,14368,120,1,14,12208,15.0,1249,896,842,0.13931171409662474,2.377233620119126
1200,11108,45272,185,1,17,32697,48.0,11599,928,4659,0.41938968403996757,4.07525429831668
1201,792,4896,340,1,18,4633,1.0,63,199,42,0.05296343001261034,6.174022698612863
1202,1789,4696,112,1,20,3510,7.0,787,392,661,0.3692737430167598,2.623463687150838
1203,8491,43422,254,1,20,38022,99.0,3807,1494,2262,0.2663683466792275,5.113283089967028
1204,665,2129,92,2,8,1628,3.0,419,79,226,0.33933933933933935,3.1966966966966965
1205,982,5797,327,1,25,5392,4.0,124,277,66,0.0671414038657172,5.897253306205493
1206,1379,4016,163,1,8,3523,8.0,335,150,237,0.17173913043478262,2.9101449275362317
1207,2685,7378,80,2,7,6975,8.0,88,307,78,0.029039463886820552,2.7468354430379747
1208,631,1286,58,1,2,1168,5.0,46,67,40,0.06329113924050633,2.0348101265822787
1209,580,1341,51,1,6,1150,2.0,87,102,63,0.10843373493975904,2.3080895008605853
1210,644,2523,146,1,14,2235,6.0,140,142,91,0.14108527131782947,3.911627906976744
1211,3149,9101,436,32,119,7508,9.0,1092,492,618,0.1961904761904762,2.8892063492063493
1212,1663,4342,64,1,7,3602,8.0,448,284,306,0.18389423076923078,2.609375
1213,1806,4808,119,1,4,4272,3.0,183,350,157,0.08688433868289984,2.6607636967349197
1214,2205,5947,471,2,13,5099,8.0,544,296,332,0.15049864007252947,2.6958295557570264
1215,398,1116,57,1,11,937,2.0,111,66,104,0.2606516290726817,2.7969924812030076
1216,1613,6417,181,1,9,5384,8.0,695,330,344,0.21313506815365552,3.975836431226766
1217,4000,8772,179,1,6,7435,8.0,623,706,549,0.137215696075981,2.192451887028243
1218,3420,49991,439,1,1,48494,55.0,525,917,389,0.11370944168371822,14.612978661210173
1219,3300,7405,107,1,14,6042,1.0,856,506,514,0.1557103907906695,2.2432596182974858
1220,597,1114,83,2,10,989,1.0,86,38,69,0.11538461538461539,1.862876254180602
1221,3411,11609,445,1,20,10693,3.0,408,505,233,0.0682883939038687,3.402403282532239
1222,332,1342,48,1,1,1167,4.0,130,41,79,0.23723723723723725,4.03003003003003
1223,384,988,78,2,3,828,1.0,132,27,110,0.2857142857142857,2.566233766233766
1224,969,1974,179,1,18,1693,4.0,198,79,153,0.1577319587628866,2.0350515463917525
1225,6659,26218,1032,3,9,24115,19.0,426,1658,328,0.04924924924924925,3.9366366366366368
1226,183,391,29,5,1,338,1.0,42,10,42,0.22826086956521738,2.125
1227,1356,2863,195,1,17,2622,5.0,38,198,33,0.02431834929992631,2.109801031687546
1228,2102,13781,156,1,10,11299,8.0,1990,484,845,0.4018069424631479,6.553019495958155
1229,4632,9043,52,1,9,8304,6.0,236,497,188,0.040578458881933954,1.9518670407943017
1230,2485,5893,73,1,12,5145,12.0,434,302,346,0.13917940466613032,2.3704746580852776
1231,3049,12880,157,1,3,11623,18.0,513,726,434,0.1422950819672131,4.222950819672131
1232,818,1778,118,1,5,1501,2.0,100,175,90,0.10989010989010989,2.1709401709401708
1233,1482,4357,118,1,18,3882,6.0,316,153,180,0.12137559002022927,2.937963587322994
1234,10310,33552,1128,21,20,31295,22.0,300,1935,261,0.02531277276694792,3.2540005819028224
1235,1118,2384,80,1,12,2096,9.0,181,98,159,0.14209115281501342,2.13047363717605
1236,5759,27513,229,1,30,24856,40.0,1464,1153,859,0.14913194444444444,4.7765625
1237,774,1745,155,1,4,1528,5.0,109,103,71,0.09161290322580645,2.2516129032258063
1238,1878,4812,241,1,14,4307,6.0,217,282,196,0.10431080361894625,2.56093666844066
1239,335,972,11,1,4,738,1.0,206,27,180,0.5357142857142857,2.892857142857143
1240,12269,26924,109,1,14,24089,31.0,931,1873,811,0.0660961695191524,2.1942950285248575
1241,3015,7017,184,1,10,6329,15.0,162,511,142,0.047082228116710874,2.3265915119363396
1242,9037,24345,120,15,14,20625,17.0,2569,1134,1475,0.16319982296968355,2.693626908608099
1243,2295,8063,63,2,9,7463,16.0,195,389,171,0.0744773519163763,3.5117595818815333
1244,2451,10105,744,9,20,9373,10.0,352,370,199,0.08115823817292006,4.121125611745514
1245,2475,5596,173,1,6,5021,11.0,185,379,171,0.06906300484652665,2.260096930533118
1246,1774,4301,102,3,20,3685,9.0,416,191,380,0.2140845070422535,2.4230985915492957
1247,1084,3175,222,2,4,2747,3.0,265,160,229,0.2110599078341014,2.9262672811059907
1248,666,2235,243,13,34,1816,5.0,298,116,169,0.25337331334332835,3.350824587706147
1249,2778,6372,83,1,13,5649,22.0,347,354,291,0.10471392587261605,2.292911119107593
1250,7817,26007,281,1,9,22675,18.0,2027,1287,1180,0.15093374264517778,3.3265541059094397
1251,6434,13696,216,26,15,12944,15.0,322,415,298,0.04630924630924631,2.1283605283605285
1252,2104,5426,122,1,9,4425,7.0,678,316,489,0.2323040380047506,2.577672209026128
1253,11817,51919,1047,4,10,46900,43.0,1041,3935,861,0.0728549669994923,4.393213741749873
1254,2738,5814,113,2,7,5143,13.0,257,401,180,0.06571741511500548,2.1226725082146767
1255,1434,3593,161,1,3,3064,8.0,247,274,187,0.13031358885017422,2.5038327526132402
1256,5664,15731,128,1,13,12094,13.0,2903,721,1950,0.3442188879082083,2.776875551632833
1257,22082,99194,413,1,23,86836,138.0,4414,7806,3069,0.13897568265181362,4.4918715754200065
1258,998,1827,58,1,15,1624,2.0,87,114,85,0.08508508508508508,1.8288288288288288
1259,645,1385,224,1,4,1211,2.0,95,77,73,0.1130030959752322,2.1439628482972135
1260,769,1488,27,1,1,1344,6.0,55,83,53,0.06883116883116883,1.9324675324675324
1261,1039,2227,57,2,11,2066,2.0,89,70,76,0.07307692307692308,2.141346153846154
1262,727,2142,148,21,66,1699,5.0,363,75,175,0.2403846153846154,2.9423076923076925
1263,2283,7345,311,1,1,6576,11.0,436,322,302,0.13222416812609458,3.2158493870402802
1264,1529,5237,182,1,9,4666,0.0,354,217,151,0.09869281045751634,3.422875816993464
1265,802,2018,105,1,10,1718,3.0,194,103,151,0.18804483188044832,2.5130759651307595
1266,509,1522,55,1,1,1269,3.0,176,74,144,0.2823529411764706,2.984313725490196
1267,5218,10295,124,18,6,9749,3.0,118,425,108,0.020693619467330907,1.9726001149645527
1268,2450,8321,149,1,15,7620,5.0,429,267,307,0.12525499796001632,3.3949408404732764
1269,2906,9800,436,31,78,8383,14.0,905,498,523,0.17991056071551428,3.371173030615755
1270,3231,12200,360,2,15,11142,17.0,433,608,326,0.10086633663366337,3.7747524752475248
1271,1265,2875,62,1,10,2416,9.0,244,206,206,0.1627172195892575,2.2709320695102684
1272,25968,138012,543,1,18,126155,230.0,3869,7758,2865,0.11032384766452309,5.3144903538834765
1273,425,1095,63,1,7,931,3.0,109,52,100,0.2347417840375587,2.5704225352112675
1274,1968,4704,130,24,32,4080,10.0,438,176,376,0.1909598781107161,2.3890299644489588
1275,682,1741,45,1,7,1421,1.0,257,62,177,0.2591508052708638,2.54904831625183
1276,858,3312,110,1,3,3014,7.0,145,146,136,0.15832363213038417,3.8556461001164144
1277,12784,45315,757,1,27,40032,83.0,2398,2802,2022,0.15815408682049276,3.5443879546343373
1278,1170,2847,238,12,12,2377,4.0,375,91,262,0.2237403928266439,2.431255337318531
1279,477,1449,182,6,64,1200,0.0,178,71,102,0.21338912133891214,3.0313807531380754
1280,1762,4481,238,1,24,4018,6.0,192,265,128,0.07260351673284175,2.5416903006239364
1281,1515,4266,494,67,111,3815,6.0,336,109,264,0.1741424802110818,2.8139841688654355
1282,1231,2133,74,1,12,1837,2.0,156,138,124,0.10064935064935066,1.7313311688311688
1283,2819,9955,95,1,20,8027,16.0,1034,878,677,0.24007092198581562,3.530141843971631
1284,1884,3661,109,1,15,3111,3.0,309,238,252,0.1336870026525199,1.9421750663129973
1285,1418,4335,82,1,4,3869,15.0,158,293,141,0.09936575052854123,3.0549682875264272
1286,1374,6227,337,2,16,5778,14.0,255,180,169,0.12290909090909091,4.528727272727273
1287,584,1476,14,1,3,1308,7.0,77,84,73,0.12478632478632479,2.523076923076923
1288,2242,6311,21,1,5,5369,11.0,619,312,523,0.23316986179224253,2.813642443156487
1289,1182,2673,141,1,4,2350,7.0,138,178,114,0.09636517328825021,2.2595097210481825
1290,3116,7533,41,1,3,6450,17.0,306,760,275,0.08822585819698428,2.4167468719923004
1291,846,2730,58,1,13,2363,8.0,199,160,163,0.19244391971664698,3.2231404958677685
1292,3461,8894,277,1,21,8093,10.0,159,632,111,0.032062391681109186,2.5690352397458116
1293,1558,3502,35,1,3,3109,7.0,140,246,129,0.08274534958306606,2.246311738293778
1294,509,1413,102,2,9,1247,1.0,91,74,84,0.16470588235294117,2.7705882352941176
1295,6354,19523,521,2,6,17189,8.0,686,1640,640,0.1007081038552321,3.0720692368214007
1296,1721,5912,27,1,2,4990,4.0,733,185,569,0.33042973286875726,3.4332171893147505
1297,1145,2384,108,1,15,2015,1.0,242,126,173,0.15095986038394416,2.080279232111693
1298,3735,10312,297,1,16,9269,12.0,373,658,290,0.07762312633832977,2.76017130620985
1299,1096,4167,193,1,6,3756,2.0,71,338,64,0.05834092980856882,3.7985414767547856
1300,266,1021,12,1,3,888,1.0,87,45,68,0.2546816479400749,3.8239700374531833
1301,992,2729,112,1,15,2384,8.0,179,158,142,0.14300100704934543,2.7482376636455186
1302,7078,24828,162,1,5,22956,61.0,559,1252,499,0.07049018222912841,3.5072750388472946
1303,1182,2919,135,1,12,2573,9.0,164,173,126,0.10650887573964497,2.467455621301775
1304,9927,30275,144,1,18,24547,40.0,4744,944,2632,0.26510878323932313,3.0494560838033844
1305,1604,4218,115,9,22,3627,7.0,379,205,316,0.19688473520249222,2.62803738317757
1306,4205,8357,121,12,1,8045,1.0,88,223,81,0.01925820256776034,1.9869234427009035
1307,2757,6413,64,13,18,5378,6.0,765,264,692,0.25090645395213923,2.325235678027556
1308,1969,5264,88,15,17,4401,2.0,665,196,600,0.30456852791878175,2.6720812182741116
1309,921,2911,244,1,5,2435,2.0,286,188,157,0.1702819956616052,3.1572668112798263
1310,5691,29322,233,1,31,25580,47.0,2059,1636,1320,0.23190442726633873,5.151440618411806
1311,2357,6582,89,2,14,5578,6.0,487,511,365,0.1547921967769296,2.791348600508906
1312,664,1473,117,5,6,1276,7.0,89,101,83,0.12481203007518797,2.2150375939849622
1313,83,499,63,1,12,424,1.0,56,18,29,0.34523809523809523,5.940476190476191
1314,1122,2555,35,2,4,2314,5.0,66,170,58,0.051647373107747106,2.2751558325912735
1315,1346,2707,92,1,2,2416,1.0,48,242,41,0.030438010393466965,2.009651076466221
1316,856,2016,39,1,6,1710,6.0,209,91,170,0.1983663943990665,2.352392065344224
1317,2139,5698,164,1,17,4966,11.0,349,372,189,0.0883177570093458,2.6626168224299067
1318,3165,14869,74,1,17,13353,6.0,649,861,357,0.1127605811749842,4.696462413139608
1319,1052,2091,44,1,13,1876,2.0,121,92,117,0.1111111111111111,1.9857549857549857
1320,1351,2671,33,1,14,2195,0.0,301,175,253,0.1871301775147929,1.9755917159763314
1321,1621,9394,884,1,4,8691,7.0,175,521,146,0.09001233045622688,5.791615289765721
1322,1146,4829,227,1,12,4116,11.0,541,161,361,0.3147340889276373,4.210113339145598
1323,864,2359,166,3,19,2092,0.0,211,56,152,0.17572254335260115,2.7271676300578034
1324,2423,5607,312,1,20,5011,7.0,227,362,190,0.07838283828382839,2.3131188118811883
1325,5337,15391,436,2,7,13695,7.0,505,1184,473,0.08860996627950543,2.8832896215811163
1326,5378,21992,1242,2,37,20344,7.0,546,1095,425,0.07901096858152074,4.088492284811303
1327,4052,10996,293,1,15,10025,5.0,331,635,254,0.06266962743646681,2.7130520602023194
1328,642,1254,116,9,6,1122,6.0,71,55,69,0.10730948678071539,1.9502332814930015
1329,2075,6629,72,1,5,6036,20.0,201,372,194,0.09344894026974952,3.193159922928709
1330,1287,3891,74,1,4,3324,11.0,289,267,270,0.2096273291925466,3.0209627329192545
1331,3200,8731,109,2,8,7257,8.0,1076,390,642,0.20056232427366447,2.7275851296469855
1332,1805,6287,31,2,4,5678,6.0,222,381,202,0.11184939091915837,3.481173864894795
1333,546,1255,44,1,5,1114,1.0,68,72,57,0.10420475319926874,2.294332723948812
1334,512,1384,53,1,5,1024,7.0,320,33,133,0.25925925925925924,2.6978557504873293
1335,303,568,16,1,3,505,1.0,38,24,33,0.10855263157894737,1.868421052631579
1336,999,2695,79,2,13,2274,1.0,301,119,192,0.192,2.695
1337,4699,16871,390,1,3,15700,31.0,151,989,142,0.03021276595744681,3.5895744680851065
1338,3125,12614,344,2,54,10287,29.0,1342,956,871,0.27863083813179784,4.035188739603327
1339,869,2174,256,1,7,1880,1.0,158,135,117,0.13448275862068965,2.4988505747126437
1340,17095,79887,221,1,13,68722,172.0,4324,6669,2205,0.12897753860552175,4.672847449695835
1341,678,1929,63,1,8,1538,4.0,314,73,147,0.21649484536082475,2.8409425625920472
1342,2527,6917,156,3,16,6200,21.0,342,354,315,0.12460443037974683,2.736155063291139
1343,1379,2645,539,1,21,2435,4.0,55,151,51,0.03695652173913044,1.9166666666666667
1344,1393,3960,107,1,12,3555,7.0,165,233,122,0.08751793400286945,2.840746054519369
1345,1211,3029,80,5,13,2541,3.0,250,235,223,0.183993399339934,2.4991749174917492
1346,12430,73672,200,1,2,64251,43.0,5034,4344,3950,0.3177540020915453,5.926474137237551
1347,344,1060,71,1,3,875,6.0,117,62,80,0.2318840579710145,3.072463768115942
1348,1596,5162,65,2,9,4245,7.0,720,190,454,0.28428303068252975,3.232310582341891
1349,1361,2975,132,1,11,2641,3.0,226,105,178,0.13069016152716592,2.184287812041116
1350,2342,9232,305,1,17,8171,24.0,596,441,337,0.14383269312846778,3.940247545881349
1351,154,365,103,1,4,316,0.0,28,21,26,0.16774193548387098,2.3548387096774195
1352,5496,22054,204,2,14,18814,31.0,1550,1659,732,0.13316354375113698,4.012006549026742
1353,2434,7302,27,1,9,6297,21.0,491,493,471,0.19342915811088296,2.9987679671457905
1354,418,1651,107,1,13,1350,3.0,132,166,57,0.1360381861575179,3.940334128878282
1355,804,2205,213,7,16,1905,10.0,160,130,126,0.1565217391304348,2.739130434782609
1356,4087,16472,169,2,16,13807,24.0,1869,772,1541,0.3769569471624266,4.029354207436399
1357,2293,10816,351,2,35,9264,24.0,999,529,399,0.17393199651264168,4.714908456843941
1358,2075,5941,95,1,24,4862,11.0,615,453,530,0.25529865125240847,2.861753371868979
1359,2657,7747,137,1,10,6574,14.0,773,386,546,0.2054176072234763,2.9145974416854776
1360,640,1326,25,1,6,1150,1.0,90,85,78,0.12168486739469579,2.068642745709828
1361,1223,2898,26,1,6,2611,3.0,97,187,84,0.06862745098039216,2.3676470588235294
1362,2301,12243,975,1,30,11228,5.0,123,887,75,0.03258036490008688,5.318418766290183
1363,731,1989,83,2,10,1810,1.0,68,110,61,0.08333333333333333,2.7172131147540983
1364,8676,31502,180,3,9,23672,50.0,6117,1663,2128,0.24524605278322,3.630517459951596
1365,3052,9083,368,12,13,8044,13.0,518,508,394,0.12905339010809042,2.9751064526695052
1366,2069,5606,122,2,3,5023,2.0,130,451,118,0.057004830917874394,2.7082125603864733
1367,663,1414,62,1,8,1199,4.0,121,90,113,0.17018072289156627,2.1295180722891565
1368,623,1788,182,2,17,1628,0.0,70,90,39,0.0625,2.8653846153846154
1369,4782,20105,469,20,108,15830,30.0,1944,2301,978,0.20447417938532303,4.2034288103700606
1370,3442,12919,63,1,11,10420,31.0,1993,475,984,0.28579726982282894,3.752250943944235
1371,436,1145,161,3,21,1023,8.0,87,27,72,0.16475972540045766,2.620137299771167
1372,1172,2625,74,3,3,2180,4.0,311,130,274,0.23358908780903667,2.237851662404092
1373,413,1394,223,4,25,1182,3.0,116,93,66,0.15942028985507245,3.367149758454106
1374,356,1061,25,4,8,864,0.0,135,62,51,0.14285714285714285,2.9719887955182074
1375,398,1389,62,1,15,1194,3.0,129,63,71,0.17794486215538846,3.481203007518797
1376,1919,4210,87,9,20,3459,10.0,521,220,469,0.24427083333333333,2.1927083333333335
1377,916,2591,103,1,4,2299,6.0,132,154,119,0.1297709923664122,2.825517993456925
1378,831,1986,276,15,33,1686,4.0,185,111,119,0.14302884615384615,2.387019230769231
1379,1931,7692,415,20,75,6044,9.0,1345,294,556,0.28778467908902694,3.981366459627329
1380,6155,13010,276,1,14,11705,15.0,343,947,301,0.04889538661468486,2.113385315139701
1381,5526,15108,250,1,8,12484,2.0,1196,1426,1094,0.1979373982268862,2.7334901393160846
1382,878,2319,216,1,16,2103,5.0,104,107,82,0.09328782707622298,2.638225255972696
1383,2749,6600,69,9,7,5706,13.0,342,539,278,0.10109090909090909,2.4
1384,1116,3058,135,1,14,2542,9.0,300,207,249,0.22291853178155774,2.73769024171889
1385,557,1539,116,2,6,1415,2.0,53,69,49,0.08781362007168458,2.7580645161290325
